"Y01","Account_Type","Additional_Seats","Age","Arrival_Time","Auto_Renew_STH","Concession_Total","DistA","Educational_Level","Favorite_Caps_Player","Favorite_Sport","Favorite_Team","First_Year_STH","HouseHold_Income_True","Job_Sector","Marital","Mode_Of_Transport","Most_Purch_Concession","Mult_Loc","Net_Worth_True","Num_Children","NumSeats","PerSold","PerTransf","PerUsed","Rejoined_STH","Rep_Calls","Rep_Name","Rep_Visits","Sex","Spent_Other_Teams","STH_Attended","Survey_Comp","Team_B_STH","Team_C_STH","Team_Network_Sub","Team_Store_Total","Tenure","Ticket_Form","Total_Spent","Weekday_Attended","Weekday_Sold","Weekend_Attended","Weekend_Sold","Region"
1,"Personal",0,98,30,"No",714.09,32,"HS","Alexander Ovechkin","Other","Washington Capitals",2003,65000,"Gov","M","Car","Popcorn","No",1250000,0,2,0.132891733,0.132367302,0.687130003,FALSE,39,"Frank",10,"M",892.6125,3,0.72,"No","Yes","No",0,22,"Digital",1606.7025,0.685815603,0.314184397,0.99,0.113,"DCArea"
1,"Personal",0,53,30,"Yes",1504.7,120,"MD","T.J. Oshie","NHL","Philadelphia Flyers",1999,155000,"Tech","M","Public","Popcorn","No",2e+06,5,4,0.058840146,0.059137582,0.066765195,FALSE,62,"Frank",52,"M",6028.66,4,0.2,"No","No","Yes",4523.96,26,"Digital",12057.32,0.707092199,0.292907801,0.74,0.098,"Northeast"
1,"Personal",0,52,30,"Yes",1162.15,32,"SC","Dylan Strome","NHL","Washington Capitals",1996,85000,"Finance","M","Car","Beer","No",1450000,2,4,0.026556944,0.013310404,0.95,FALSE,68,"Frank",16.5,"M",1085.78,4,0.23,"Yes","No","Yes",1009.41,29,"Digital",3257.34,0.763829787,0.236170213,0.64,0.013,"DCArea"
1,"Personal",0,80,45,"Yes",981.63,187,"BD","Tom Wilson","Other","New Jersey Devils",2003,110000,"Finance","S","Car","Popcorn","No",7e+05,1,2,0.055198511,0.028595425,0.180671592,FALSE,51,"Frank",16.5,"M",1227.0375,2,0,"No","Yes","No",0,22,"Digital",2208.6675,0.575886525,0.424113475,0.78,0.147,"Northeast"
1,"Personal",0,86,0,"Yes",966.59,1,"BD","T.J. Oshie","NHL","Washington Capitals",2018,60000,"Tech","M","Car","Other","No",3e+06,3,2,0.102837806,0.033280685,0.913455238,FALSE,23.04401725,"Emma",14.5,"M",1515.5875,0,0.35,"Yes","No","Yes",245.88,7,"Digital",2728.0575,0.755319149,0.244680851,0.31,0.18,"DCArea"
1,"Personal",0,20,30,"Yes",1258.26,2,"BD","Alexander Ovechkin","Other","Washington Capitals",2024,1e+05,"Gov","M","Car","Burger","No",50000,0,4,1,0,0.859558048,FALSE,69.84195355,"Alice",16,"M",1710.9125,2,0.38,"Yes","No","No",110.47,1,"Digital",3079.6425,0.891489362,0.108510638,0.79,0.32,"DCArea"
0,"Business",0,31,-15,"Yes",1317.53,85,"AD","Matt Roy","NHL","Washington Capitals",2020,85000,"Health","S","Car","Popcorn","No",4e+05,2,4,0.025414771,0.026633506,0.089880331,TRUE,74,"Grace",13,"F",0,0,0,"No","No","Yes",0,1,"Digital",1317.53,0.55177305,0.44822695,0.57,0.027,"Midwest"
1,"Personal",0,58,30,"Yes",801.83,1,"PHD","Nic Dowd","NHL","Washington Capitals",2025,70000,"Finance","M","Car","Hot Dog","No",1600000,0,2,0.004019089,0.265611228,0.92208363,FALSE,71,"Alice",8,"M",0,0,0.38,"No","No","Yes",80.35,1,"Digital",882.18,0.433333333,0.566666667,0.95,0.096,"DCArea"
1,"Personal",0,73,30,"Yes",1248.8,39,"HS","Tom Wilson","NHL","Washington Capitals",2012,70000,"Tech","M","Car","Burger","No",1050000,0,4,0.049799217,0.027957827,0.635474957,FALSE,47,"David",17,"M",1561,3,0,"No","Yes","Yes",0,13,"Digital",2809.8,0.470212766,0.529787234,0.78,0.08,"DCArea"
0,"Business",0,52,30,"Yes",837.65,201,"SC","Nic Dowd","NHL","Other",2017,80000,"Tech","M","Uber/Taxi","Other","No",350000,1,2,0.019062464,0.040524083,0.089772971,FALSE,70,"Other",11.5,"F",1391.4875,0,0.42,"No","No","No",275.54,8,"Digital",2504.6775,0.678014184,0.321985816,0.74,0.034,"South"
1,"Personal",0,31,30,"Yes",1928.78,120,"BD","Alexander Ovechkin","NHL","Philadelphia Flyers",2021,60000,"Finance","M","Uber/Taxi","Popcorn","No",1300000,4,6,0.1432833,0.101075485,0.610732263,FALSE,53.25594462,"Emma",13,"M",0,4,0.29,"Yes","No","No",0,4,"Digital",1928.78,0.995,0.005,1,0.095,"Northeast"
0,"Personal",0,87,0,"Yes",1142.66,36,"HS","T.J. Oshie","NHL","Washington Capitals",2002,85000,"Tech","M","Car","Beer","No",1e+06,0,4,0.050114783,0.051743398,0.155543888,FALSE,20,"Emma",34,"M",2572.58,5,0,"No","No","Yes",4002.5,23,"Digital",7717.74,0.441843972,0.558156028,0.68,0.081,"West"
1,"Personal",0,70,30,"Yes",0,120,"AD","Alexander Ovechkin","NHL","Philadelphia Flyers",2016,115000,"Manufact","M","Car","Other","No",1200000,0,1,0.119649249,0.01,0.93,FALSE,62,"Emma",5.5,"M",500,4,0.14,"No","No","No",0,9,"Digital",500,0.743971631,0.256028369,0.67,0.241,"Northeast"
1,"Shared",0,64,30,"Yes",897.53,35,"BD","Alexander Ovechkin","NHL","Washington Capitals",2005,80000,"Edu","M","Car","Beer","No",5e+05,0,2,0.043913608,0.022043117,0.96,FALSE,60,"Frank",26,"M",0,3,0.2,"No","No","No",3486.73,20,"Digital",4384.26,0.575177305,0.424822695,1,0.089,"DCArea"
0,"Personal",0,92,0,"Yes",868.59,187,"HS","Alexander Ovechkin","NHL","Other",2003,30000,"Health","S","Uber/Taxi","Soda","No",1700000,0,2,0.068257731,0.056918989,0.152150569,FALSE,67.10886346,"Emma",10,"F",0,4,0,"No","No","No",0,22,"Digital",868.59,0.60141844,0.39858156,0.62,0.037,"South"
1,"Personal",0,82,30,"Yes",771.54,38,"AD","Alexander Ovechkin","Other","Washington Capitals",2004,70000,"Finance","S","Car","Soda","No",2600000,1,2,1,0,0.676881476,FALSE,46,"Frank",12,"M",0,3,0.29,"No","Yes","No",668.19,21,"Digital",1439.73,0.375886525,0.624113475,0.2,0.198,"DCArea"
1,"Personal",0,95,30,"Yes",1242.94,85,"AD","Nicklas Backstrom","NHL","Washington Capitals",2004,50000,"Tech","M","Public","Peanuts","No",850000,0,4,0.08414892,0.056451211,0.254058803,FALSE,52,"Emma",11,"M",0,4,0.27,"Yes","No","No",0,21,"Digital",1242.94,0.778014184,0.221985816,0.69,0.11,"South"
1,"Personal",0,54,15,"Yes",797.1,85,"MD","Anthony Beauvillier","NHL","Washington Capitals",2009,130000,"Tech","D","Car","Specialty","No",550000,2,2,0.183132367,0.041241983,0.021129651,FALSE,64,"Frank",8.5,"M",0,1,0.4,"Yes","No","Yes",0,16,"Digital",797.1,0.624113475,0.375886525,0.75,0.02,"South"
1,"Personal",0,23,30,"Yes",820.38,198,"HS","Connor McMichael","NHL","New Jersey Devils",2021,125000,"Gov","M","Uber/Taxi","Beer","No",50000,0,2,0.146997531,0.135450768,0.93,FALSE,48,"Emma",6,"M",0,3,0.28,"No","No","No",144.86,4,"Digital",965.24,0.529787234,0.470212766,0.39,0.177,"Northeast"
1,"Shared",0,75,30,"No",1008.33,35,"HS","Nic Dowd","NHL","Washington Capitals",1993,145000,"Edu","M","Car","Soda","No",2300000,1,4,0.027963449,0.189548098,0.9,FALSE,66.78218514,"Frank",16,"M",1060.39,1,0,"Yes","No","No",1112.45,32,"Digital",3181.17,0.616312057,0.383687943,0.32,0.11,"DCArea"
1,"Personal",0,53,60,"No",751.14,32,"BD","Nicklas Backstrom","NHL","Washington Capitals",2024,95000,"Gov","S","Public","Hot Dog","No",450000,1,2,0.060149651,0.015979709,0.635895931,FALSE,35.95682098,"Ivy",12,"M",1016.575,0,0.31,"No","No","No",62.12,1,"Physical",1829.835,0.558865248,0.441134752,0.72,0.136,"DCArea"
1,"Shared",0,59,-15,"Yes",953,254,"HS","Alexander Ovechkin","NHL","Philadelphia Flyers",2009,120000,"Tech","M","Public","Beer","No",7e+05,2,2,0.115898051,0.024626212,0.166129022,FALSE,45,"Frank",20.5,"M",1880.675,3,0.2,"No","No","Yes",551.54,16,"Digital",3385.215,0.831914894,0.168085106,0.63,0.011,"South"
1,"Personal",0,88,-30,"Yes",747.21,38,"HS","T.J. Oshie","NHL","Washington Capitals",2020,110000,"Gov","S","Public","Soda","No",1900000,0,2,0.028713759,0.132633219,0.788801825,TRUE,50.992015,"Grace",6,"M",934.0125,2,0.16,"Yes","Yes","Yes",0,1,"Digital",1681.2225,0.679432624,0.320567376,0.67,0.026,"DCArea"
1,"Shared",0,51,30,"Yes",1098.9,2,"BD","T.J. Oshie","NHL","Washington Capitals",2016,80000,"Tech","D","Public","Specialty","No",4e+05,4,4,0.063058132,0.01,0.641139837,FALSE,50,"Other",13,"M",1098.9,3,0.49,"No","No","No",0,9,"Digital",2197.8,0.746099291,0.253900709,0.73,0.087,"DCArea"
1,"Personal",0,89,30,"Yes",992.08,32,"PHD","John Carlson","NHL","Washington Capitals",2006,70000,"Gov","M","Public","Beer","No",1200000,1,4,0,0.3,0.89,FALSE,77.68296181,"Frank",14,"M",1240.1,4,0.45,"Yes","No","No",0,19,"Physical",2232.18,0.614893617,0.385106383,0.79,0.089,"DCArea"
0,"Personal",0,92,30,"Yes",697.93,198,"HS","Connor McMichael","NHL","Philadelphia Flyers",1981,155000,"Finance","S","Public","Specialty","No",3050000,0,1,0.109348497,0.003,0.059617659,FALSE,65,"David",15,"M",1372.4125,2,0.29,"Yes","Yes","Yes",0,44,"Physical",2070.3425,0.642553191,0.357446809,0.94,0.139,"Northeast"
1,"Personal",15,32,30,"Yes",2472.05,2,"BD","Dylan Strome","NHL","Washington Capitals",2025,85000,"Gov","M","Public","Soda","Other",7e+05,0,7,0.05,0.026,1,FALSE,55,"Ivy",17,"M",1300.725,3,1,"No","No","Yes",129.4,1,"Digital",3902.175,1,0,1,0,"DCArea"
1,"Personal",15,32,30,"Yes",2472.05,2,"HS","Alexander Ovechkin","NHL","Washington Capitals",2025,85000,"Tech","M","Public","Soda","Other",7e+05,0,7,0.043,0.024,1,FALSE,58.72907676,"Ivy",17,"M",1300.725,3,0.42,"No","No","Yes",129.4,1,"Digital",3902.175,1,0,1,0,"DCArea"
1,"Personal",14,32,30,"Yes",2472.05,2,"SC","Hunter Shepard","Other","Washington Capitals",2025,85000,"Finance","M","Uber/Taxi","Soda","Other",5e+05,0,8,0.034,0.042,0.629,FALSE,55,"Ivy",17,"M",1300.725,3,0.42,"Yes","Yes","Yes",129.4,1,"Digital",3902.175,1,0,1,0,"DCArea"
0,"Business",0,68,30,"Yes",1277.21,264,"PHD","Ethen Frank","Other","Other",2025,85000,"Finance","M","Public","Soda","No",2e+06,1,4,0.117294017,0.242551015,0.793254313,FALSE,68,"Grace",13,"M",1384.64,0,0.4,"No","No","No",107.43,1,"Digital",2769.28,0.583687943,0.416312057,0.63,0.198,"South"
1,"Personal",0,43,45,"No",769.89,27,"BD","Dylan Strome","Other","Washington Capitals",2009,90000,"Finance","M","Car","Soda","No",2350000,2,2,0.016078048,0.079015959,0.65310566,FALSE,68,"Frank",19,"M",500,1,0.3,"No","No","No",2784.61,16,"Digital",4054.5,0.894326241,0.105673759,0.85,0.065,"DCArea"
0,"Personal",0,54,30,"No",985.31,85,"BD","Hunter Shepard","NHL","Other",2021,135000,"Tech","S","Public","Hot Dog","No",50000,1,4,0.050161856,0.003,0.048713868,FALSE,56.03182861,"Grace",3,"M",0,3,0.05,"Yes","No","Yes",0,4,"Digital",985.31,0.895035461,0.104964539,0.88,0.087,"Midwest"
1,"Personal",0,85,30,"Yes",1138.63,54,"HS","Sonny Milano","NHL","Washington Capitals",2021,95000,"Tech","M","Car","Beer","No",3950000,5,4,0.097341909,0.01,0.896781261,FALSE,75.6066605,"Other",10.5,"M",1632.7375,4,0.37,"No","No","No",167.56,4,"Digital",2938.9275,0.396453901,0.603546099,0.17,0.066,"DCArea"
1,"Shared",0,33,30,"Yes",446.62,32,"HS","Sonny Milano","NHL","Washington Capitals",2025,35000,"Gov","M","Public","Specialty","No",50000,4,1,0.194052704,0.1570269,0.946911736,FALSE,44,"Alice",4.5,"M",1132.2625,1,0.3,"No","Yes","Yes",59.19,1,"Digital",1638.0725,0.34964539,0.65035461,0.58,0.171,"DCArea"
1,"Personal",0,34,30,"Yes",986.06,3,"BD","Aliaksei Protas","Other","Washington Capitals",2012,80000,"Finance","U","Public","Peanuts","No",7e+05,3,2,0.040680495,0.084160279,0.743732485,FALSE,77,"David",16,"M",500,1,0.24,"No","No","No",453.76,13,"Physical",1939.82,0.925531915,0.074468085,0.96,0.008,"DCArea"
0,"Personal",0,21,45,"No",1144.45,85,"AD","T.J. Oshie","NHL","Washington Capitals",2023,95000,"Finance","M","Car","Hot Dog","No",450000,0,4,0.10571812,0.175701004,0.75,FALSE,37.26465988,"Grace",4.5,"M",0,1,0.07,"No","No","No",111.57,2,"Digital",1256.02,0.317021277,0.682978723,0.74,0.142,"South"
0,"Shared",0,98,30,"Yes",823.06,249,"MD","Alexander Ovechkin","Other","Other",2025,80000,"Health","M","Other","Hot Dog","No",1350000,0,2,0.112722617,0.011475204,0.030046121,FALSE,66.30581349,"Ivy",6,"M",0,3,0,"Yes","No","Yes",0,1,"Digital",823.06,0.688652482,0.311347518,1,0.089,"Midwest"
0,"Personal",0,77,45,"Yes",954.22,197,"HS","T.J. Oshie","Other","Washington Capitals",2004,105000,"Finance","M","Public","Beer","No",1650000,1,2,0.106185486,0.050572071,0.164047531,FALSE,62,"Frank",13,"M",1192.775,5,0.26,"No","No","No",0,21,"Physical",2146.995,0.667375887,0.332624113,1,0.055,"Northeast"
1,"Personal",0,76,60,"Yes",1875.76,32,"MD","Sonny Milano","NHL","Washington Capitals",2013,110000,"Tech","M","Car","Soda","No",750000,0,6,0.208173769,0.317617813,0.760255459,FALSE,44,"David",19,"M",500,3,0.21,"No","No","Yes",429.38,12,"Digital",2805.14,0.732624113,0.267375887,0.63,0.231,"DCArea"
1,"Business",0,65,30,"Yes",1379.49,39,"AD","Alexander Ovechkin","NHL","Washington Capitals",1985,135000,"Tech","M","Car","Specialty","No",3650000,1,4,0.028470958,0.174426007,0.93,FALSE,70,"David",18,"M",1379.49,2,0.31,"No","No","No",0,40,"Digital",2758.98,0.80070922,0.19929078,0.57,0.182,"DCArea"
1,"Personal",0,49,60,"Yes",1526.75,32,"AD","Anthony Beauvillier","NHL","Washington Capitals",2003,160000,"Finance","M","Uber/Taxi","Popcorn","No",3e+06,5,4,0.116275953,0.094176967,0.479608564,FALSE,64,"David",36,"M",2677.36,2,0.39,"Yes","Yes","No",3827.97,22,"Digital",8032.08,0.680141844,0.319858156,0.97,0.186,"DCArea"
1,"Personal",0,83,45,"No",795.98,254,"SC","Aliaksei Protas","NHL","Washington Capitals",1987,110000,"Tech","M","Public","Beer","No",2650000,0,2,0.087645321,0.048523621,0.199988156,FALSE,65,"David",13,"M",1494.975,1,0.18,"No","No","Yes",0,38,"Digital",2290.955,0.860283688,0.139716312,0.83,0.04,"Northeast"
0,"Personal",0,72,30,"Yes",785.72,251,"MD","Nicklas Backstrom","NHL","Other",2007,115000,"Gov","M","Uber/Taxi","Beer","No",6e+05,0,2,0.113118487,0.070305191,0.004092048,FALSE,55,"David",19.5,"M",0,3,0.11,"Yes","No","No",3118.7,18,"Digital",3904.42,0.70141844,0.29858156,0.82,0.072,"South"
0,"Shared",0,29,30,"Yes",709.76,240,"BD","Alexander Ovechkin","Other","Other",2017,125000,"Finance","M","Uber/Taxi","Beer","No",9e+05,1,2,0.150455636,0.025934107,0.128594309,FALSE,46.67824421,"Ivy",11,"M",1225.95,3,0,"Yes","No","Yes",271,8,"Digital",2206.71,0.441843972,0.558156028,0.93,0.161,"South"
1,"Personal",0,50,30,"Yes",860.6,32,"PHD","John Carlson","NHL","Washington Capitals",2015,150000,"Finance","M","Other","Specialty","No",2650000,2,2,0.029097274,0.014866899,0.844101513,TRUE,47.59568188,"Grace",12,"M",1075.75,1,0.33,"No","Yes","No",0,1,"Physical",1936.35,0.529787234,0.470212766,0.49,0.095,"DCArea"
1,"Personal",0,63,30,"Yes",866.54,35,"SC","Ryan Leonard","NHL","Washington Capitals",2012,125000,"Health","M","Public","Soda","No",3250000,0,2,0.013407849,0.061380033,0.94,FALSE,55.90880919,"David",9,"M",500,1,0.02,"No","No","Yes",454.19,13,"Digital",1820.73,0.629078014,0.370921986,0.64,0.068,"DCArea"
1,"Personal",0,73,0,"Yes",1690.05,2,"SC","Sonny Milano","Other","Washington Capitals",2005,125000,"Gov","M","Uber/Taxi","Beer","No",2600000,0,6,0.027831932,0.044735716,0.867245675,FALSE,75,"Frank",18.5,"M",2112.5625,5,0.42,"No","No","No",0,20,"Physical",3802.6125,0.470212766,0.529787234,0.73,0.027,"DCArea"
0,"Personal",0,83,30,"Yes",994,136,"SC","Alexander Ovechkin","NHL","Washington Capitals",2005,130000,"Tech","U","Public","Soda","No",1600000,0,2,0.029764565,0.060530481,0.124057459,FALSE,63,"Alice",25,"M",0,3,0.3,"No","No","No",3460.97,20,"Physical",4454.97,0.669503546,0.330496454,0.56,0.031,"West"
1,"Personal",0,80,30,"Yes",0,2,"SC","Alexander Ovechkin","NHL","Washington Capitals",2022,75000,"Gov","U","Car","Other","No",3500000,1,2,0.04142712,0.226555606,0.786367857,FALSE,58,"Ivy",5,"F",0,1,0,"No","Yes","No",121.74,3,"Physical",121.74,0.479432624,0.520567376,0.44,0.15,"DCArea"
1,"Personal",0,92,60,"Yes",1212.46,27,"SC","Alexander Ovechkin","Other","Washington Capitals",1998,115000,"Tech","S","Public","Beer","No",3750000,0,4,0.006357496,0.180406184,0.84212866,FALSE,68,"Frank",45,"F",5516.64,5,0,"No","No","No",4304.18,27,"Digital",11033.28,0.565957447,0.434042553,0.67,0.012,"DCArea"
1,"Personal",0,73,45,"No",780.73,1,"BD","John Carlson","NHL","Washington Capitals",2020,110000,"Tech","M","Public","Popcorn","No",550000,1,2,0.0824787,0.103223057,0.783616228,FALSE,67,"Emma",13.5,"M",1199.875,1,0,"No","No","Yes",179.17,5,"Physical",2159.775,0.787943262,0.212056738,0.95,0.015,"DCArea"
1,"Personal",0,53,0,"Yes",929.01,201,"BD","John Carlson","NHL","New Jersey Devils",2012,155000,"Health","S","Other","Beer","No",2400000,1,4,0.166269071,0.028002048,0.04530069,FALSE,67,"David",17,"M",1689.1,1,0.34,"No","No","No",422.27,13,"Digital",3040.38,0.214184397,0.785815603,0.58,0.055,"Northeast"
1,"Personal",0,26,0,"Yes",705.86,120,"HS","Matt Roy","NHL","Philadelphia Flyers",2025,55000,"Tech","M","Public","Specialty","No",3e+05,0,2,0.010194164,0.026729941,0.689684554,FALSE,55.9336582,"Alice",5,"M",0,2,0.15,"No","No","No",72.24,1,"Digital",778.1,0.776595745,0.223404255,0.76,0.027,"Northeast"
1,"Personal",0,78,30,"No",851.38,85,"PHD","Alexander Ovechkin","NHL","Washington Capitals",2021,1e+05,"Tech","S","Public","Beer","No",2550000,1,2,0,0.3,0.837600494,FALSE,53.33388369,"Emma",8.5,"M",0,4,0.22,"No","No","Yes",146.77,4,"Digital",998.15,0.371631206,0.628368794,0.61,0.086,"South"
0,"Personal",0,20,-30,"No",1674.83,251,"HS","Alexander Ovechkin","Other","Philadelphia Flyers",2025,65000,"Finance","D","Public","Peanuts","No",5e+05,0,6,0.038705481,0.094782179,0.86,FALSE,41.0761562,"Ivy",16.5,"M",2227.2,4,0.11,"No","No","No",106.93,1,"Digital",4008.96,0.405673759,0.594326241,0.73,0.123,"South"
1,"Personal",0,58,30,"No",2014.51,40,"AD","Alexander Ovechkin","NHL","Washington Capitals",2017,105000,"Finance","S","Public","Beer","No",1450000,3,6,0.20055022,0.128538799,0.812930902,TRUE,30,"Grace",13,"M",1070.09,2,0.25,"No","No","Yes",125.67,1,"Digital",3210.27,0.74751773,0.25248227,0.91,0.181,"DCArea"
1,"Personal",7,65,30,"Yes",2504.92,37,"BD","Lars Eller","NHL","Washington Capitals",1991,120000,"Manufact","M","Car","Hot Dog","Other",1400000,1,9,1,0,0.901,FALSE,71,"Frank",26,"M",1844.54,4,0,"No","No","No",1184.16,34,"Digital",5533.62,1,0,1,0,"DCArea"
1,"Personal",9,65,30,"Yes",2504.92,37,"SC","Jakob Chychrun","NHL","Washington Capitals",1991,125000,"Tech","M","Car","Hot Dog","Other",1400000,1,7,0.828,0,1,FALSE,65,"Frank",26,"M",1844.54,4,0,"Yes","Yes","No",1184.16,34,"Digital",5533.62,1,0,1,0,"DCArea"
1,"Personal",0,83,60,"Yes",1161.59,132,"MD","Martin Fehervary","NHL","Philadelphia Flyers",2011,80000,"Gov","M","Uber/Taxi","Popcorn","No",1200000,2,4,0.107667114,0.01,0.235058013,FALSE,64.32499049,"David",14.5,"M",500,2,0.28,"No","Yes","No",489.28,14,"Digital",2150.87,0.755319149,0.244680851,0.96,0.02,"Northeast"
1,"Shared",0,52,0,"No",694,85,"BD","Dylan Strome","NHL","Washington Capitals",2005,150000,"Gov","D","Public","Beer","No",250000,1,2,0.022318884,0.01,0.86,FALSE,52.36868934,"Grace",12,"M",500,2,0,"No","No","Yes",0,20,"Physical",1194,0.469503546,0.530496454,0.63,0.049,"South"
1,"Personal",0,79,60,"Yes",1046.55,198,"BD","Sonny Milano","NHL","New Jersey Devils",2012,90000,"Gov","M","Other","Hot Dog","No",2950000,0,4,0.118161738,0.027856359,0.123568982,FALSE,75.32536889,"David",16,"F",1880.7875,2,0.13,"No","Yes","Yes",458.08,13,"Digital",3385.4175,0.687234043,0.312765957,0.62,0.021,"Northeast"
0,"Personal",0,25,0,"Yes",1423.73,85,"BD","Nicklas Backstrom","NHL","Other",2021,110000,"Tech","M","Uber/Taxi","Beer","No",6e+05,0,4,0.082834943,0.012760101,0.116421391,FALSE,72,"Frank",10,"M",0,2,0,"No","No","No",160.14,4,"Digital",1583.87,0.812056738,0.187943262,0.66,0.142,"Midwest"
1,"Personal",0,59,0,"Yes",1518.69,198,"SC","Andrew Mangiapane","Other","New Jersey Devils",2000,75000,"Tech","M","Car","Popcorn","No",1900000,2,4,0.171787643,0.003317229,0.071445209,FALSE,40,"Emma",21,"M",1194.02,2,0.17,"No","Yes","Yes",869.35,25,"Digital",3582.06,0.644680851,0.355319149,0.62,0.027,"Northeast"
1,"Shared",0,34,60,"Yes",1087.09,3,"HS","John Carlson","NHL","Washington Capitals",2020,1e+05,"Tech","M","Public","Burger","No",1050000,1,4,0,0.3,0.783299806,FALSE,65,"Frank",15.5,"M",1358.8625,1,0.2,"No","No","No",0,5,"Digital",2445.9525,0.426241135,0.573758865,0.65,0.005,"DCArea"
1,"Business",0,69,30,"Yes",1380.57,32,"MD","Alexander Ovechkin","NHL","Washington Capitals",2022,110000,"Tech","D","Car","Burger","No",1800000,1,4,0.038631204,0.01,0.782124074,FALSE,65,"David",13,"F",1894.775,2,0.28,"No","No","No",135.25,3,"Digital",3410.595,0.453900709,0.546099291,0.5,0.029,"DCArea"
1,"Personal",0,86,30,"No",1121.07,1,"HS","John Carlson","Other","Washington Capitals",2020,90000,"Health","S","Public","Beer","No",1650000,0,4,0.153449142,0.121487678,0.781043341,FALSE,64.78470261,"Frank",13.5,"M",1401.3375,3,0.37,"Yes","No","Yes",0,5,"Digital",2522.4075,0.408510638,0.591489362,0.64,0.106,"DCArea"
1,"Personal",0,63,-15,"No",771.84,37,"BD","T.J. Oshie","NHL","Washington Capitals",2012,160000,"Finance","M","Uber/Taxi","Hot Dog","No",2150000,0,2,0.092044405,0.056028403,0.600284323,FALSE,75,"Emma",13,"F",500,0,0.54,"No","No","Yes",453.79,13,"Digital",1725.63,0.596453901,0.403546099,0.6,0.13,"DCArea"
1,"Personal",0,29,30,"No",847.91,32,"HS","Nic Dowd","NHL","Washington Capitals",2023,95000,"Tech","M","Public","Beer","No",1e+05,5,4,0.097198323,0.211904333,0.691910359,FALSE,15,"Grace",13,"M",500,1,0,"No","No","Yes",0,2,"Digital",1347.91,0.580851064,0.419148936,0.62,0.004,"DCArea"
1,"Personal",0,67,0,"Yes",767.01,85,"BD","Alexander Ovechkin","Other","Washington Capitals",2007,140000,"Finance","M","Uber/Taxi","Popcorn","No",4450000,1,2,0.071025766,0.035570322,0.93,FALSE,60,"Frank",19,"M",1741.8375,2,0.11,"Yes","No","No",626.46,18,"Digital",3135.3075,0.770921986,0.229078014,0.94,0.212,"South"
1,"Personal",0,84,45,"Yes",1359.27,28,"HS","Alexander Ovechkin","NHL","Washington Capitals",2011,145000,"Manufact","D","Car","Soda","No",4200000,1,4,0.209029302,0.086449143,0.86,FALSE,60.31532883,"David",25,"M",2315.7125,2,0.19,"Yes","No","Yes",493.3,14,"Digital",4168.2825,0.870212766,0.129787234,0.94,0.107,"DCArea"
0,"Personal",0,83,30,"No",879.35,85,"PHD","T.J. Oshie","Other","Other",2023,135000,"Finance","S","Other","Hot Dog","No",1850000,0,2,0.062295476,0.028683904,0.721299071,FALSE,67,"Alice",8,"M",500,2,0.14,"No","No","Yes",0,2,"Digital",1379.35,0.578723404,0.421276596,0.69,0.193,"South"
1,"Personal",0,91,30,"Yes",836.06,38,"BD","Alexander Ovechkin","NHL","Washington Capitals",2000,85000,"Tech","M","Uber/Taxi","Hot Dog","No",1300000,0,2,0.040612554,0.0490391,0.389352183,FALSE,40,"David",22,"M",2128.8,1,0.37,"Yes","No","Yes",866.98,25,"Digital",3831.84,0.755319149,0.244680851,0.26,0.085,"DCArea"
0,"Shared",0,89,30,"Yes",876.1,201,"BD","T.J. Oshie","NHL","Other",2018,145000,"Tech","M","Public","Beer","No",3250000,1,2,0.019510289,0.011579151,0.064486508,TRUE,57.44867514,"Ivy",4,"M",0,1,0.45,"No","No","No",57.25,1,"Digital",933.35,0.760992908,0.239007092,0.58,0.048,"Northeast"
1,"Personal",0,82,60,"No",902.89,1,"PHD","Dylan McIlrath","NHL","Washington Capitals",1995,85000,"Tech","M","Other","Peanuts","No",2650000,2,2,0.131167485,0.059682806,0.75489829,FALSE,75,"Emma",14.5,"F",500,2,0.43,"No","No","Yes",1041.64,31,"Digital",2444.53,0.664539007,0.335460993,0.79,0.098,"DCArea"
